Session,TimeStep,TimeFocused,TimeDiverted,TimeDistracted,NumDiverted,NumDistracted,NumNotifs,AvgFriendsPerMin,FirstDistraction,FirstDiversion,Type
7,15,763,0,137,0,1,4,1.0,social,none,A
8,0,645,0,255,0,1,12,0.0,social,none,A
8,1,900,0,0,0,0,7,0.0,none,none,A
8,2,900,0,0,0,0,2,0.0,none,none,A
8,3,900,0,0,0,0,15,0.0,none,none,A
8,4,900,0,0,0,0,6,0.0,none,none,A
9,0,886,0,14,0,1,13,0.0,social,none,A
9,1,900,0,0,0,0,6,0.0,none,none,A
9,2,900,0,0,0,0,12,0.0,none,none,A
9,3,900,0,0,0,0,11,0.0,none,none,A
9,4,900,0,0,0,0,11,0.0,none,none,A
9,5,900,0,0,0,0,9,0.0,none,none,A
9,6,900,0,0,0,0,13,0.0,none,none,A
9,7,900,0,0,0,0,0,0.0,none,none,A
9,8,900,0,0,0,0,10,0.0,none,none,A
9,9,900,0,0,0,0,0,0.0,none,none,A
9,10,900,0,0,0,0,10,0.0,none,none,A
9,11,900,0,0,0,0,7,0.0,none,none,A
9,12,900,0,0,0,0,15,0.0,none,none,A
9,13,900,0,0,0,0,13,0.0,none,none,A
9,14,900,0,0,0,0,0,0.0,none,none,A
9,15,900,0,0,0,0,14,0.0,none,none,A
10,0,890,10,0,1,0,2,1.0,none,timer,A
10,1,900,0,0,0,0,1,1.0,none,none,A
10,2,879,21,0,1,0,5,1.0,none,timer,A
10,3,900,0,0,0,0,11,1.0,none,none,A
10,4,879,21,0,1,0,8,1.0,none,timer,A
10,5,900,0,0,0,0,11,1.0,none,none,A
10,6,871,29,0,1,0,3,0.03267063158833985,none,timer,A
10,7,900,0,0,0,0,7,0.0,none,none,A
10,8,900,0,0,0,0,4,0.0,none,none,A
10,9,895,5,0,1,0,11,0.0,none,progress,A
11,0,751,2,147,1,1,12,0.0,social,timer,A
11,1,900,0,0,0,0,0,0.0,none,none,A
11,2,900,0,0,0,0,0,0.0,none,none,A
11,3,900,0,0,0,0,12,0.9782605199831548,none,none,A
11,4,900,0,0,0,0,7,1.0,none,none,A
11,5,900,0,0,0,0,4,1.0,none,none,A
11,6,900,0,0,0,0,11,1.0,none,none,A
11,7,900,0,0,0,0,8,1.0,none,none,A
11,8,900,0,0,0,0,6,1.0,none,none,A
11,9,900,0,0,0,0,1,1.0,none,none,A
12,0,781,10,109,1,1,5,1.0,social,timer,A
12,1,900,0,0,0,0,9,1.0,none,none,A
12,2,900,0,0,0,0,0,1.0,none,none,A
12,3,900,0,0,0,0,12,1.0,none,none,A
12,4,900,0,0,0,0,8,1.0,none,none,A
12,5,900,0,0,0,0,5,0.0,none,none,A
12,6,900,0,0,0,0,9,0.0,none,none,A
12,7,900,0,0,0,0,12,0.0,none,none,A
12,8,900,0,0,0,0,11,0.0,none,none,A
12,9,900,0,0,0,0,13,0.0,none,none,A
12,10,900,0,0,0,0,15,0.0,none,none,A
12,11,900,0,0,0,0,12,0.0,none,none,A
12,12,900,0,0,0,0,5,0.0,none,none,A
12,13,900,0,0,0,0,12,0.0,none,none,A
13,0,880,20,0,1,0,5,0.0,none,timer,A
13,1,900,0,0,0,0,11,0.0,none,none,A
13,2,900,0,0,0,0,3,0.0,none,none,A
13,3,900,0,0,0,0,10,0.0,none,none,A
13,4,900,0,0,0,0,9,0.0,none,none,A
13,5,900,0,0,0,0,6,0.0,none,none,A
13,6,900,0,0,0,0,1,0.9397174458938652,none,none,A
13,7,900,0,0,0,0,4,1.0,none,none,A
13,8,900,0,0,0,0,5,1.0,none,none,A
13,9,900,0,0,0,0,13,1.0,none,none,A
13,10,900,0,0,0,0,0,1.0,none,none,A
13,11,900,0,0,0,0,4,1.0,none,none,A
14,0,798,0,102,0,1,9,1.0,social,none,A
14,1,900,0,0,0,0,15,1.0,none,none,A
15,0,786,0,114,0,1,13,0.9447933844841981,social,none,A
15,1,900,0,0,0,0,11,1.0,none,none,A
15,2,900,0,0,0,0,7,1.0,none,none,A
15,3,900,0,0,0,0,12,1.0,none,none,A
16,0,738,27,135,1,1,2,0.0,social,progress,A
16,1,900,0,0,0,0,1,0.0,none,none,A
16,2,900,0,0,0,0,7,0.0,none,none,A
16,3,900,0,0,0,0,7,0.0,none,none,A
16,4,900,0,0,0,0,0,0.0,none,none,A
16,5,900,0,0,0,0,8,0.0,none,none,A
16,6,721,0,179,0,1,12,0.0,game,none,A
16,7,900,0,0,0,0,7,0.0,none,none,A
16,8,900,0,0,0,0,2,0.0,none,none,A
16,9,900,0,0,0,0,11,0.0,none,none,A
16,10,900,0,0,0,0,9,0.0,none,none,A
16,11,900,0,0,0,0,7,0.0,none,none,A
16,12,701,10,189,1,1,13,0.0,social,progress,A
17,0,701,19,180,1,1,1,0.0,social,timer,A
17,1,900,0,0,0,0,10,0.0,none,none,A
17,2,900,0,0,0,0,3,0.0,none,none,A
17,3,886,14,0,1,0,13,0.0,none,progress,A
17,4,900,0,0,0,0,4,0.0,none,none,A
17,5,900,0,0,0,0,5,0.0,none,none,A
17,6,900,0,0,0,0,13,0.0,none,none,A
17,7,877,23,0,1,0,15,0.0,none,progress,A
17,8,900,0,0,0,0,6,0.0,none,none,A
17,9,900,0,0,0,0,15,0.0,none,none,A
17,10,900,0,0,0,0,5,0.0,none,none,A
17,11,895,5,0,1,0,0,0.0,none,timer,A
17,12,900,0,0,0,0,3,0.0,none,none,A
17,13,900,0,0,0,0,6,0.0,none,none,A
17,14,900,0,0,0,0,5,0.0,none,none,A
17,15,890,4,6,1,1,5,0.0,social,timer,A
18,0,606,14,280,1,1,0,0.0,social,timer,A
18,1,900,0,0,0,0,3,0.0,none,none,A
18,2,900,0,0,0,0,13,0.0,none,none,A
18,3,900,0,0,0,0,8,0.0,none,none,A
18,4,900,0,0,0,0,10,0.0,none,none,A
18,5,900,0,0,0,0,3,0.0,none,none,A
18,6,900,0,0,0,0,11,0.0,none,none,A
18,7,900,0,0,0,0,2,0.0,none,none,A
18,8,900,0,0,0,0,15,0.0,none,none,A
18,9,900,0,0,0,0,1,0.0,none,none,A
19,0,825,9,66,1,1,6,0.0,game,progress,A
19,1,900,0,0,0,0,7,0.0,none,none,A
19,2,900,0,0,0,0,5,0.0,none,none,A
19,3,897,3,0,1,0,9,0.0,none,progress,A
19,4,900,0,0,0,0,15,0.0,none,none,A
19,5,900,0,0,0,0,11,0.957575706825445,none,none,A
19,6,896,4,0,1,0,9,1.0,none,customizations,A
19,7,804,0,96,0,1,1,1.0,social,none,A
19,8,900,0,0,0,0,9,1.0,none,none,A
19,9,884,16,0,1,0,2,1.0,none,customizations,A
19,10,900,0,0,0,0,10,1.0,none,none,A
19,11,900,0,0,0,0,15,1.0,none,none,A
19,12,891,9,0,1,0,5,1.0,none,timer,A
19,13,900,0,0,0,0,7,1.0,none,none,A
19,14,900,0,0,0,0,11,1.0,none,none,A
19,15,750,6,144,1,1,9,1.0,social,timer,A
20,0,877,15,8,1,1,6,0.0,social,timer,A
20,1,900,0,0,0,0,4,0.0,none,none,A
20,2,900,0,0,0,0,2,0.0,none,none,A
20,3,900,0,0,0,0,9,0.0,none,none,A
20,4,900,0,0,0,0,13,0.0,none,none,A
20,5,900,0,0,0,0,11,0.0,none,none,A
20,6,900,0,0,0,0,14,0.0,none,none,A
20,7,900,0,0,0,0,15,0.0,none,none,A
20,8,900,0,0,0,0,13,1.0,none,none,A
20,9,900,0,0,0,0,13,1.0,none,none,A
20,10,900,0,0,0,0,1,1.0,none,none,A
20,11,900,0,0,0,0,15,1.0,none,none,A
20,12,900,0,0,0,0,1,1.0,none,none,A
20,13,900,0,0,0,0,10,1.0,none,none,A
20,14,900,0,0,0,0,15,1.0,none,none,A
20,15,671,9,220,1,1,1,1.0,social,timer,A
21,0,639,0,261,0,1,3,0.0,social,none,A
21,1,900,0,0,0,0,5,0.0,none,none,A
21,2,900,0,0,0,0,7,1.0,none,none,A
21,3,900,0,0,0,0,9,1.0,none,none,A
21,4,900,0,0,0,0,10,0.0,none,none,A
21,5,900,0,0,0,0,9,0.0,none,none,A
21,6,900,0,0,0,0,5,0.0,none,none,A
21,7,900,0,0,0,0,5,0.0,none,none,A
21,8,900,0,0,0,0,2,0.0,none,none,A
21,9,900,0,0,0,0,6,0.0,none,none,A
21,10,900,0,0,0,0,1,0.0,none,none,A
21,11,900,0,0,0,0,7,0.0,none,none,A
21,12,900,0,0,0,0,4,0.0,none,none,A
21,13,900,0,0,0,0,10,0.0,none,none,A
21,14,900,0,0,0,0,2,0.0,none,none,A
22,0,900,0,0,0,0,5,1.0,none,none,A
22,1,900,0,0,0,0,9,1.0,none,none,A
22,2,900,0,0,0,0,10,0.0,none,none,A
22,3,900,0,0,0,0,9,0.0,none,none,A
22,4,900,0,0,0,0,0,0.0,none,none,A
22,5,900,0,0,0,0,15,0.0,none,none,A
22,6,900,0,0,0,0,4,0.0,none,none,A
22,7,900,0,0,0,0,15,0.0,none,none,A
22,8,900,0,0,0,0,0,0.0,none,none,A
22,9,900,0,0,0,0,9,0.0,none,none,A
22,10,900,0,0,0,0,11,0.0,none,none,A
22,11,900,0,0,0,0,12,0.0,none,none,A
23,0,655,16,229,1,1,7,0.0,social,timer,A
23,1,900,0,0,0,0,5,0.0,none,none,A
23,2,900,0,0,0,0,5,0.0,none,none,A
23,3,900,0,0,0,0,11,0.0,none,none,A
23,4,900,0,0,0,0,1,1.0,none,none,A
23,5,900,0,0,0,0,7,1.0,none,none,A
23,6,900,0,0,0,0,15,1.0,none,none,A
23,7,900,0,0,0,0,6,1.0,none,none,A
23,8,900,0,0,0,0,0,1.0,none,none,A
23,9,900,0,0,0,0,1,1.0,none,none,A
23,10,900,0,0,0,0,15,1.0,none,none,A
23,11,900,0,0,0,0,4,1.0,none,none,A
23,12,900,0,0,0,0,4,1.0,none,none,A
23,13,646,0,254,0,1,2,1.0,video,none,A
24,0,773,15,112,1,1,5,1.0,social,timer,A
24,1,900,0,0,0,0,6,1.0,none,none,A
24,2,900,0,0,0,0,13,1.0,none,none,A
24,3,900,0,0,0,0,8,1.0,none,none,A
24,4,900,0,0,0,0,9,1.0,none,none,A
24,5,900,0,0,0,0,4,1.0,none,none,A
24,6,900,0,0,0,0,9,1.0,none,none,A
24,7,900,0,0,0,0,10,1.0,none,none,A
24,8,900,0,0,0,0,6,1.0,none,none,A
24,9,900,0,0,0,0,7,1.0,none,none,A
24,10,900,0,0,0,0,12,1.0,none,none,A
24,11,900,0,0,0,0,4,1.0,none,none,A
24,12,900,0,0,0,0,8,0.0,none,none,A
24,13,900,0,0,0,0,1,0.0,none,none,A
24,14,900,0,0,0,0,11,0.0,none,none,A
24,15,850,0,50,0,1,14,0.0,social,none,A
25,0,693,16,191,1,1,4,0.0,game,progress,A
25,1,900,0,0,0,0,1,0.0,none,none,A
25,2,900,0,0,0,0,15,0.0,none,none,A
25,3,900,0,0,0,0,14,0.0,none,none,A
25,4,900,0,0,0,0,10,0.0,none,none,A
25,5,900,0,0,0,0,11,0.0,none,none,A
25,6,900,0,0,0,0,7,0.0,none,none,A
25,7,900,0,0,0,0,9,0.0,none,none,A
25,8,900,0,0,0,0,11,0.0,none,none,A
25,9,900,0,0,0,0,5,0.0,none,none,A
25,10,900,0,0,0,0,7,0.0,none,none,A
25,11,723,2,175,1,1,1,0.0,social,timer,A
26,0,900,0,0,0,0,1,0.0,none,none,A
26,1,900,0,0,0,0,13,0.0,none,none,A
27,0,900,0,0,0,0,12,0.0,none,none,A
27,1,900,0,0,0,0,12,0.0,none,none,A
27,2,900,0,0,0,0,7,0.0,none,none,A
27,3,900,0,0,0,0,4,0.0,none,none,A
28,0,721,16,163,1,1,5,0.0,social,progress,A
28,1,900,0,0,0,0,1,0.0,none,none,A
28,2,900,0,0,0,0,12,0.0,none,none,A
28,3,900,0,0,0,0,7,0.0,none,none,A
28,4,900,0,0,0,0,12,0.0,none,none,A
28,5,900,0,0,0,0,7,0.0,none,none,A
28,6,900,0,0,0,0,10,0.0,none,none,A
28,7,814,22,64,1,1,10,0.0,social,timer,A
28,8,900,0,0,0,0,12,0.0,none,none,A
28,9,900,0,0,0,0,4,0.0,none,none,A
28,10,900,0,0,0,0,8,0.0,none,none,A
28,11,900,0,0,0,0,0,0.0,none,none,A
28,12,900,0,0,0,0,2,0.0,none,none,A
28,13,900,0,0,0,0,9,0.0,none,none,A
28,14,609,3,288,1,1,12,0.0,social,timer,A
29,0,900,0,0,0,0,7,2.0,none,none,A
29,1,900,0,0,0,0,14,2.0,none,none,A
30,0,889,11,0,1,0,4,0.0,none,timer,A
30,1,900,0,0,0,0,11,0.0,none,none,A
30,2,900,0,0,0,0,9,0.0,none,none,A
30,3,900,0,0,0,0,9,0.0,none,none,A
30,4,900,0,0,0,0,6,0.0,none,none,A
30,5,900,0,0,0,0,2,0.0,none,none,A
30,6,900,0,0,0,0,7,0.0,none,none,A
30,7,900,0,0,0,0,5,0.0,none,none,A
30,8,900,0,0,0,0,12,0.0,none,none,A
30,9,900,0,0,0,0,15,0.0,none,none,A
31,0,900,0,0,0,0,15,0.0,none,none,A
31,1,900,0,0,0,0,13,0.0,none,none,A
31,2,900,0,0,0,0,12,0.0,none,none,A
31,3,900,0,0,0,0,12,0.0,none,none,A
32,0,712,8,180,1,1,12,0.0,social,progress,A
32,1,900,0,0,0,0,7,0.0,none,none,A
32,2,900,0,0,0,0,9,0.9595367231623492,none,none,A
32,3,900,0,0,0,0,4,1.0,none,none,A
32,4,900,0,0,0,0,11,1.0,none,none,A
32,5,900,0,0,0,0,8,1.0,none,none,A
32,6,900,0,0,0,0,0,1.0,none,none,A
32,7,900,0,0,0,0,14,0.029588787237488413,none,none,A
32,8,900,0,0,0,0,11,0.0,none,none,A
32,9,900,0,0,0,0,13,0.0,none,none,A
32,10,900,0,0,0,0,15,0.0,none,none,A
33,0,880,20,0,1,0,1,0.0,none,progress,A
33,1,900,0,0,0,0,14,0.0,none,none,A
33,2,900,0,0,0,0,4,0.0,none,none,A
33,3,900,0,0,0,0,4,0.0,none,none,A
33,4,900,0,0,0,0,1,0.0,none,none,A
33,5,900,0,0,0,0,13,0.0,none,none,A
33,6,900,0,0,0,0,8,0.0,none,none,A
33,7,892,8,0,1,0,6,0.0,none,timer,A
33,8,900,0,0,0,0,0,0.0,none,none,A
33,9,900,0,0,0,0,0,0.0,none,none,A
33,10,900,0,0,0,0,2,0.0,none,none,A
33,11,900,0,0,0,0,10,0.9649268005718831,none,none,A
33,12,900,0,0,0,0,8,1.0,none,none,A
33,13,900,0,0,0,0,15,1.0,none,none,A
33,14,900,0,0,0,0,0,1.0,none,none,A
33,15,899,1,0,1,0,8,1.0,none,timer,A
34,0,884,16,0,1,0,10,0.0,none,timer,A
34,1,900,0,0,0,0,10,0.0,none,none,A
34,2,900,0,0,0,0,6,0.0,none,none,A
34,3,900,0,0,0,0,10,0.0,none,none,A
34,4,900,0,0,0,0,6,0.0,none,none,A
34,5,900,0,0,0,0,10,0.0,none,none,A
34,6,900,0,0,0,0,8,0.0,none,none,A
34,7,900,0,0,0,0,1,0.0,none,none,A
34,8,900,0,0,0,0,3,0.0,none,none,A
34,9,900,0,0,0,0,8,0.0,none,none,A
34,10,900,0,0,0,0,11,0.0,none,none,A
34,11,900,0,0,0,0,3,0.0,none,none,A
34,12,900,0,0,0,0,14,0.0,none,none,A
34,13,900,0,0,0,0,4,0.0,none,none,A
34,14,876,24,0,1,0,15,0.0,none,timer,A
35,0,735,19,146,1,1,14,0.0,social,timer,A
35,1,900,0,0,0,0,9,0.0,none,none,A
35,2,900,0,0,0,0,14,0.0,none,none,A
35,3,900,0,0,0,0,1,0.0,none,none,A
35,4,900,0,0,0,0,14,0.9835487151712466,none,none,A
35,5,900,0,0,0,0,4,1.0,none,none,A
35,6,900,0,0,0,0,11,1.0,none,none,A
35,7,900,0,0,0,0,3,1.0,none,none,A
35,8,900,0,0,0,0,10,1.0,none,none,A
35,9,684,20,196,1,1,15,1.0,social,progress,A
36,0,836,4,60,1,1,5,0.0,social,progress,A
36,1,900,0,0,0,0,5,0.0,none,none,A
36,2,900,0,0,0,0,10,0.0,none,none,A
36,3,900,0,0,0,0,11,0.0,none,none,A
36,4,900,0,0,0,0,10,0.0,none,none,A
36,5,900,0,0,0,0,2,0.0,none,none,A
36,6,900,0,0,0,0,1,0.0,none,none,A
36,7,900,0,0,0,0,2,0.0,none,none,A
36,8,900,0,0,0,0,12,0.0,none,none,A
36,9,900,0,0,0,0,8,0.0,none,none,A
36,10,900,0,0,0,0,5,0.0,none,none,A
36,11,900,0,0,0,0,0,0.0,none,none,A
36,12,878,22,0,1,0,7,0.0,none,progress,A
37,0,863,0,37,0,1,12,0.0,social,none,A
38,0,868,14,18,1,1,15,0.0,social,timer,A
38,1,900,0,0,0,0,12,0.0,none,none,A
38,2,900,0,0,0,0,0,0.0,none,none,A
38,3,900,0,0,0,0,7,0.0,none,none,A
38,4,900,0,0,0,0,14,0.0,none,none,A
38,5,900,0,0,0,0,7,0.0,none,none,A
38,6,892,8,0,1,0,13,0.0,none,timer,A
38,7,900,0,0,0,0,6,0.0,none,none,A
38,8,900,0,0,0,0,5,0.0,none,none,A
38,9,900,0,0,0,0,5,0.0,none,none,A
38,10,900,0,0,0,0,11,0.0,none,none,A
38,11,900,0,0,0,0,5,0.0,none,none,A
38,12,655,25,220,1,1,4,0.0,social,timer,A
39,0,814,21,65,1,1,10,0.0,social,progress,A
39,1,900,0,0,0,0,9,0.0,none,none,A
39,2,900,0,0,0,0,0,0.0,none,none,A
39,3,900,0,0,0,0,10,0.0,none,none,A
39,4,900,0,0,0,0,8,0.0,none,none,A
39,5,891,0,9,0,1,15,0.0,social,none,A
39,6,900,0,0,0,0,2,0.0,none,none,A
39,7,896,4,0,1,0,9,0.0,none,timer,A
39,8,900,0,0,0,0,6,0.0,none,none,A
39,9,900,0,0,0,0,11,0.0,none,none,A
39,10,784,0,116,0,1,5,0.0,game,none,A
39,11,900,0,0,0,0,1,0.0,none,none,A
39,12,900,0,0,0,0,11,0.0,none,none,A
39,13,900,0,0,0,0,3,0.0,none,none,A
39,14,900,0,0,0,0,1,0.0,none,none,A
39,15,590,29,281,1,1,4,0.0,social,timer,A
40,0,900,0,0,0,0,6,0.0,none,none,A
41,0,687,18,195,1,1,3,0.0,social,progress,A
41,1,900,0,0,0,0,8,0.0,none,none,A
41,2,900,0,0,0,0,4,0.0,none,none,A
41,3,900,0,0,0,0,9,0.0,none,none,A
41,4,900,0,0,0,0,8,0.0,none,none,A
41,5,900,0,0,0,0,4,0.0,none,none,A
41,6,900,0,0,0,0,14,0.0,none,none,A
41,7,900,0,0,0,0,13,0.0,none,none,A
41,8,900,0,0,0,0,10,0.0,none,none,A
41,9,900,0,0,0,0,13,0.0,none,none,A
41,10,900,0,0,0,0,7,0.0,none,none,A
41,11,900,0,0,0,0,13,0.0,none,none,A
41,12,689,1,210,1,1,15,0.0,video,timer,A
42,0,894,6,0,1,0,7,0.0,none,progress,A
42,1,900,0,0,0,0,14,0.0,none,none,A
42,2,900,0,0,0,0,14,0.0,none,none,A
42,3,900,0,0,0,0,13,0.0,none,none,A
42,4,900,0,0,0,0,14,0.0,none,none,A
43,0,900,0,0,0,0,1,0.0,none,none,A
43,1,900,0,0,0,0,6,0.0,none,none,A
43,2,900,0,0,0,0,13,0.0,none,none,A
43,3,900,0,0,0,0,12,0.0,none,none,A
44,0,758,0,142,0,1,14,0.0,social,none,A
44,1,900,0,0,0,0,9,0.0,none,none,A
44,2,900,0,0,0,0,4,0.0,none,none,A
44,3,900,0,0,0,0,2,0.0,none,none,A
44,4,900,0,0,0,0,2,0.0,none,none,A
44,5,900,0,0,0,0,3,0.0,none,none,A
44,6,900,0,0,0,0,10,0.0,none,none,A
44,7,900,0,0,0,0,4,0.0,none,none,A
44,8,900,0,0,0,0,0,0.0,none,none,A
44,9,900,0,0,0,0,14,0.0,none,none,A
44,10,900,0,0,0,0,12,0.0,none,none,A
44,11,900,0,0,0,0,3,0.0,none,none,A
44,12,900,0,0,0,0,4,0.0,none,none,A
44,13,900,0,0,0,0,1,0.0,none,none,A
45,0,667,10,223,1,1,13,0.0,game,timer,A
45,1,900,0,0,0,0,13,0.0,none,none,A
45,2,900,0,0,0,0,7,0.0,none,none,A
45,3,900,0,0,0,0,2,0.0,none,none,A
45,4,900,0,0,0,0,3,0.0,none,none,A
45,5,900,0,0,0,0,14,1.0,none,none,A
45,6,900,0,0,0,0,4,1.0,none,none,A
45,7,900,0,0,0,0,6,0.010191077888554934,none,none,A
45,8,900,0,0,0,0,11,0.0,none,none,A
45,9,900,0,0,0,0,10,0.0,none,none,A
45,10,900,0,0,0,0,15,0.0,none,none,A
45,11,900,0,0,0,0,13,0.0,none,none,A
45,12,900,0,0,0,0,4,0.0,none,none,A
45,13,900,0,0,0,0,14,0.0,none,none,A
45,14,900,0,0,0,0,8,0.0,none,none,A
45,15,900,0,0,0,0,3,0.0,none,none,A
46,0,900,0,0,0,0,4,0.0,none,none,A
46,1,900,0,0,0,0,8,0.0,none,none,A
46,2,900,0,0,0,0,3,0.0,none,none,A
47,0,666,8,226,1,1,2,0.0,video,progress,A
47,1,900,0,0,0,0,10,0.0,none,none,A
47,2,900,0,0,0,0,10,0.0,none,none,A
47,3,900,0,0,0,0,4,0.0,none,none,A
47,4,900,0,0,0,0,10,0.0,none,none,A
47,5,900,0,0,0,0,12,0.0,none,none,A
47,6,900,0,0,0,0,11,0.0,none,none,A
47,7,873,27,0,1,0,10,0.0,none,progress,A
47,8,900,0,0,0,0,14,0.0,none,none,A
47,9,900,0,0,0,0,15,0.0,none,none,A
47,10,900,0,0,0,0,1,0.0,none,none,A
47,11,900,0,0,0,0,14,0.0,none,none,A
47,12,900,0,0,0,0,11,0.0,none,none,A
47,13,900,0,0,0,0,6,0.0,none,none,A
47,14,627,13,260,1,1,1,0.0,social,timer,A
48,0,727,0,173,0,1,2,0.0,social,none,A
48,1,900,0,0,0,0,12,0.0,none,none,A
48,2,900,0,0,0,0,2,0.0,none,none,A
48,3,900,0,0,0,0,15,0.0,none,none,A
48,4,900,0,0,0,0,14,0.0,none,none,A
48,5,900,0,0,0,0,1,0.0,none,none,A
48,6,900,0,0,0,0,3,0.0,none,none,A
48,7,900,0,0,0,0,8,0.0,none,none,A
49,0,771,11,118,1,1,13,0.0,social,timer,A
49,1,900,0,0,0,0,14,0.0,none,none,A
49,2,900,0,0,0,0,10,1.0,none,none,A
49,3,900,0,0,0,0,8,1.0,none,none,A
49,4,900,0,0,0,0,8,1.0,none,none,A
49,5,900,0,0,0,0,0,1.0,none,none,A
49,6,900,0,0,0,0,15,1.0,none,none,A
49,7,900,0,0,0,0,9,1.0,none,none,A
49,8,900,0,0,0,0,3,1.0,none,none,A
49,9,900,0,0,0,0,15,1.0,none,none,A
49,10,900,0,0,0,0,14,1.0,none,none,A
49,11,900,0,0,0,0,9,1.0,none,none,A
49,12,896,4,0,1,0,14,1.0,none,timer,A
50,0,704,0,196,0,1,10,0.0,video,none,A
50,1,900,0,0,0,0,5,0.0,none,none,A
50,2,900,0,0,0,0,9,0.0,none,none,A
50,3,900,0,0,0,0,0,0.0,none,none,A
50,4,900,0,0,0,0,15,0.0,none,none,A
50,5,900,0,0,0,0,2,0.9157195013585446,none,none,A
51,0,838,5,57,1,1,12,0.0,game,timer,A
51,1,900,0,0,0,0,7,0.0,none,none,A
51,2,900,0,0,0,0,5,0.0,none,none,A
